wave_l,mcp_l,pip_l,wave_r,mcp_r,pip_r,box_size,box_mass,box_mu_s,force_setpoint,setpoint_ramp,time_step,seed,tag,outcome,held,slip_time,drift_final,rot_drift_final,f1_L,f2_L,f3_L,rho_L,grip_force_L,f1_R,f2_R,f3_R,rho_R,grip_force_R,q_L_Wave,q_L_MCP,q_L_PIP,q_L_DIP,q_R_Wave,q_R_MCP,q_R_PIP,q_R_DIP,cond_id,wave_deg,pip_deg,mcp_solved_deg,probe_idx,repeat
-0.2617993877991494,-0.07966580084863033,0.17453292519943295,0.2617993877991494,-0.07966580084863033,0.17453292519943295,0.025,0.12,1.0,2.5,0.0,0.002,1001,sweepB,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2618102281312209,1.1063359349702602,0.1745339873279928,0.17154756265810556,-0.2618026300604895,0.8296216573353519,0.1745370207740879,0.17167945632474216,w-15.0_p+10.0_m120,-15.0,10.0,-4.56451416015625,1,1
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.8829,0.0,0.002,0,sweepB,held,True,,1.0044554728958002e-05,0.0016455893882199582,0.868028129841468,0.2645933056902137,-9.917935208006955e-05,0.304689593025128,0.9077281266901621,0.868115626261307,0.2626144233712776,-0.0009844243640914944,0.30238656974774214,0.9072213096007402,-0.25420945980044224,0.11000215099318618,-0.08726632599234622,-0.0872662995080467,0.2540351404133864,0.10060740328869354,-0.08726632813285276,-0.0872663045992731,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,0,0
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.8829,0.0,0.002,1,sweepB,held,True,,1.134473311937054e-05,0.0018283116840762796,0.8688224919957036,0.2661911762546172,0.0002664934940974519,0.3062773429211114,0.9089116645535359,0.8688818476844583,0.2644922265638599,-0.0007859631029909445,0.3043055342778459,0.9084598471140309,-0.25393399984781334,0.10984533787038629,-0.0872663177315212,-0.08726629590279927,0.2539201173112586,0.0995922620035041,-0.0872663192821077,-0.08726630036965975,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,0,1
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.05,0.0,0.002,1000,sweepB,drop,False,,0.0,0.0,0.009139238874131697,0.007799572777499402,-7.100945233513266e-05,0.12991587897844234,0.015606306947041789,0.010873862623661027,0.009207424045918157,-9.35696487266638e-05,0.12844873423246575,0.014722856065592699,-0.26138920341957733,0.06659740096326185,-0.004566856381299749,-0.006352707676426514,0.26138324828056303,0.06443022926010529,-0.004637658437397441,-0.006525377134749157,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,1,0
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.05,0.0,0.002,1001,sweepB,drop,False,,0.0,0.0,0.0069990284075866155,0.005960168911166241,7.387497189253636e-05,0.1278497671441072,0.01377208603773047,0.008611426721122516,0.007251608399643016,7.952568719022483e-05,0.12617910278419117,0.013364933231276573,-0.26138078984883756,0.07139864400544751,-0.00448627930886076,-0.006262211907184806,0.26137348722821135,0.064411771549077,-0.004534828117573731,-0.006391399185725914,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,1,1
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.21010711553871755,0.0,0.002,2000,sweepB,drop,False,,0.08903431639592242,0.07668176654222723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2610458667383492,0.18812058804715845,-0.029134767475847246,-0.03503357598845013,0.2610280757138181,0.17848945714164785,-0.029011372220640968,-0.034861478145178496,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,2,0
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.21010711553871755,0.0,0.002,2001,sweepB,drop,False,,0.0937895572026837,0.05732235486164862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26098795006909165,0.1841769180355288,-0.028566817406585374,-0.03449848330304791,0.26097327548267363,0.18077479412981692,-0.028503498926415752,-0.03445976417113864,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,2,1
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.43070125645177043,0.0,0.002,3000,sweepB,drop,False,2.7149999999999643,0.15007151328288573,2.1317338597124404,0.38242914220152396,0.2744412642844184,-0.0015417504612585686,0.6573579354228436,0.4711722707039024,0.39759045666862836,0.2599554068717671,0.0016535621423944612,0.599652693404436,0.47541224519117975,-0.25464592279568626,0.13019494868247714,-0.06781479049021,-0.08622203997819351,0.2544267329890835,0.05784583257423341,-0.06564553810954277,-0.08482055692488856,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,3,0
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.43070125645177043,0.0,0.002,3001,sweepB,drop,False,2.91499999999996,0.15287936357379237,2.005934898109865,0.385206832921983,0.2785431928957836,-0.001747624461010609,0.6683380680929748,0.47548942777333314,0.40259889852390957,0.2607231026413018,0.0016734497478636482,0.6000120623122434,0.4800295265243501,-0.2545884136888278,0.14827465167014137,-0.06856111419954572,-0.08652420032575567,0.25426633275281185,0.03625450188383986,-0.06468419752294408,-0.08344789050061943,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,3,1
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.6166572300081044,0.0,0.002,4000,sweepB,held,True,,0.00015522624689375743,0.0690531073429441,0.6109747683909645,0.30407085138614054,-0.005000957718405963,0.4977844967657229,0.6825083975222955,0.6209456811358528,0.2844479860363402,0.0050288897296732835,0.4582592976295187,0.6830595711823613,-0.2540931560314697,0.14252492626826394,-0.08726604060013343,-0.08726619384656902,0.25379520918190385,0.05561018678489314,-0.08726602126129489,-0.08726618274827029,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,4,0
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.6166572300081044,0.0,0.002,4001,sweepB,held,True,,9.048967459996707e-05,0.021113748421462204,0.614274717818476,0.2955315216816407,-0.0024401362267843,0.48113455933849464,0.6816794627089554,0.6172974707689189,0.2930685508648718,0.002471999664949059,0.4748051694345027,0.6833478301808295,-0.25389448825797045,0.1086762218657826,-0.08726603178267925,-0.08726618752131718,0.254174284600481,0.08815427888484664,-0.08726602909678567,-0.08726618749567913,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,4,1
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.5153591405656437,0.0,0.002,5000,sweepB,held,True,,8.529179238749186e-05,0.019899476818946212,0.513066346215106,0.29619723332527664,-0.0022984310568019066,0.5773358657016981,0.5924370858667525,0.5158867905771873,0.2924002810129535,0.002329961493297818,0.5668416279890219,0.593003789620817,-0.25403588040691855,0.1008723544803582,-0.07872681550977702,-0.08726609824981992,0.2541464048072569,0.08045984897346135,-0.07818585461241619,-0.08726609383156594,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,5,0
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.5153591405656437,0.0,0.002,5001,sweepB,held,True,,0.00019962444826720412,0.04787530119542956,0.5114120127118764,0.29906741428575073,-0.0031582952589391824,0.5848513402548768,0.5924652278245003,0.5175304004660798,0.28950040907802327,0.0031888846776431893,0.5594950317348463,0.5930333090600081,-0.25409737932260235,0.11745447041639648,-0.07993312211249787,-0.08726611203216318,0.253855747033209,0.068919718553041,-0.07821045092053755,-0.08726609567244269,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,5,1
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.4711324966137735,0.0,0.002,6000,sweepB,drift,False,3.8849999999999394,0.13208126053472594,2.382891033729771,0.4380056600707948,0.28771460637316115,-0.0028405639763461714,0.6256376367290652,0.5243513450854212,0.4533795495520904,0.2688608330173614,0.00269549434881602,0.5665843130752432,0.5275421033930147,-0.25440638615212186,0.15398439535809488,-0.07465892102029263,-0.08721433624166217,0.25401387404392106,0.03360983658724738,-0.07026818985706874,-0.08638966132358143,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,6,0
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.4711324966137735,0.0,0.002,6001,sweepB,drop,False,3.484999999999948,0.1573527409741446,2.5471085130744577,0.43066905797516924,0.2845445095443645,-0.002704759432865963,0.6207465086941895,0.516523639537575,0.4480173022504142,0.26397680688669756,0.0026024581131323565,0.5558249928335827,0.5205126755126199,-0.2545019308573163,0.16134066879601358,-0.07485489799579491,-0.08720718025069403,0.25414728719912355,0.029024958133673347,-0.07006782842384908,-0.08617799691525095,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,6,1
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.4927498742236474,0.0,0.002,7000,sweepB,held,True,,0.00012529170582008375,0.042776254872799215,0.48895641078706925,0.30112351225860107,-0.0033476944322782414,0.6158928074646012,0.5742613896619436,0.4948868442943584,0.28745378745365896,0.0033787789878709723,0.5809426459052639,0.5723418442230661,-0.25406769654219014,0.11939541633046355,-0.0764336573437666,-0.08726607925274896,0.25384687482285645,0.05756471281487775,-0.07388394233739945,-0.08726605398837543,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,7,0
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.4927498742236474,0.0,0.002,7001,sweepB,held,True,,0.0006658385628854303,0.13764223428859595,0.48576159110645295,0.3036664839686367,-0.003056292719848919,0.6252321707264367,0.5728956591280079,0.4982296956050711,0.2847663866016446,0.003078945095831931,0.5717378883011126,0.5739099608246676,-0.25414099976716276,0.1442354174977749,-0.07759179501478243,-0.08726609177032414,0.2538473552455926,0.03494181340705741,-0.07334492821669969,-0.08726605037254823,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,7,1
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.48181996476807587,0.0,0.002,8000,sweepB,held,True,,0.00016257536292727182,0.04084653583306529,0.47834168980839975,0.2991283909582368,-0.002901222549954796,0.6253896386479183,0.5641902438134588,0.48351824867394927,0.28945044951939664,0.002931837471422626,0.5987240502723034,0.5635617992674633,-0.2542231792856053,0.1107761655236833,-0.07470502119404844,-0.08726606429493698,0.2539415094111432,0.06625921314883557,-0.07304510454598348,-0.08726604836166411,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,8,0
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,0.48181996476807587,0.0,0.002,8001,sweepB,held,True,,0.00020134763457047082,0.05597486671454849,0.4777228352700012,0.3014930153938541,-0.003095603250199393,0.6311432297412246,0.5649212437325406,0.48427226406605783,0.2870740496335074,0.0031257544926477647,0.592887069428221,0.5629920370369391,-0.25419847402062873,0.12161201230600314,-0.07501000858860123,-0.0872660668348333,0.25392389451233044,0.05342494219864461,-0.07220827647908065,-0.08726603915609324,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,8,1
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.44145,0.0,0.002,0,sweepB,held,True,,2.7984767957166258e-05,0.04776509519480389,0.43859386154546587,0.15098474758809105,-0.0019743960451544976,0.34428107578203704,0.463861311500807,0.4437301413705207,0.14327136662040507,0.0019813042056168618,0.3229327996860853,0.46629541144184694,-0.25799962934094794,0.06060035702912571,0.03546489958839179,0.014699198566147743,0.2577879610567486,-0.014254435279761165,0.0363689960829974,0.015841943772635484,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,0,0
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.44145,0.0,0.002,1,sweepB,held,True,,3.540051791419523e-05,0.03901709133699898,0.439014461454695,0.15031662160824452,-0.0019099642907327873,0.3424273737287266,0.4640413613491229,0.4431953607622857,0.14395357859536517,0.0019174903146483013,0.32485613212861875,0.4659956383249495,-0.25781216716305144,0.052469438171526585,0.03562955974064039,0.0149668894983338,0.25777659448649415,-0.006893241268638897,0.03630321150860064,0.015777309464958155,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,0,1
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.05,0.0,0.002,1000,sweepB,drop,False,,0.0,0.0,0.016744754731062142,0.014378151907746254,-6.65257495024096e-05,0.26319763508531213,0.024107550913198942,0.015712861748664184,0.013094618435092815,-2.7609192266743097e-05,0.25570744976326704,0.020890936726587962,-0.26126029674356566,-0.006852381357135301,0.09922781399653043,0.09671811598914032,0.26125860484972824,-0.008941413196099311,0.09915267469575821,0.0965076010053144,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,1,0
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.05,0.0,0.002,1001,sweepB,drop,False,,0.0,0.0,0.0168096665072018,0.014383636419877319,0.0001668083966419824,0.27576834360886576,0.023543111798715828,0.017576093094791575,0.014695909969931474,0.00017774120442674978,0.2698648215372042,0.02376499242091409,-0.26124758581184815,-0.005303081585811818,0.09922442066953842,0.09671313850636405,0.2612444883843749,-0.010732677109679132,0.09915908935653048,0.09652795196854921,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,1,1
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.1485681661729726,0.0,0.002,2000,sweepB,drop,False,,0.15284772865981566,0.1543179321478306,0.026550885306255646,0.022668101894604623,-5.618149426628746e-05,0.1872810412094222,0.03491141150729763,0.027001214759342886,0.022687477929385358,-2.776995369731181e-05,0.1845806461768495,0.03526754686246173,-0.26009218934592987,0.04405940782219674,0.08601209925249786,0.07901524670318788,0.2600894714102838,0.03596701957074734,0.08599770887127063,0.07888407916094378,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,2,0
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.1485681661729726,0.0,0.002,2001,sweepB,drop,False,,0.14801339344950315,0.15558513148089395,0.030134701795976347,0.02566210548803018,0.0002455675650936832,0.20746030325927742,0.039581972980865916,0.030164422775948434,0.025411375717731093,0.0002344129482464003,0.2057404543779269,0.039442568560372045,-0.2600044946225954,0.039250920998323946,0.08601131885158173,0.07900452844654028,0.260013525053958,0.0355106746125823,0.08593698265028243,0.07876067530624467,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,2,1
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.2560964993065285,0.0,0.002,3000,sweepB,held,True,,7.537521012313305e-06,0.02863272247033645,0.254211739252257,0.1480101076954274,-0.00022456711073468862,0.5822376139101627,0.29416133194407046,0.2572084136301503,0.14627614677033027,0.00023214863648115096,0.5687262496872876,0.2958948797944272,-0.25788597123579093,0.021808796537255322,0.06300898171829326,0.049888024419025574,0.25789540362660623,-0.024201240682810408,0.06349307606209578,0.0503647641841436,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,3,0
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.2560964993065285,0.0,0.002,3001,sweepB,held,True,,1.1893176475446714e-05,0.030142578965477198,0.2541099894689435,0.1484956304198271,-0.0004151436731262722,0.5843823570492748,0.2943183254288703,0.2573147181335147,0.14578868789843108,0.0004228805630043216,0.5665984789976969,0.29574708574025815,-0.2578671099526813,0.02890499920056628,0.06297103252107286,0.04987118303268993,0.25776930300879347,-0.03230721681998795,0.06378184281928102,0.050834005394815064,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,3,1
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.1950584201342995,0.0,0.002,4000,sweepB,held,True,,3.686399465969089e-05,0.02928012944349138,0.19317042620895236,0.1479073753832291,-0.00018357342342463848,0.7656963126828974,0.24329348120725888,0.19617270678850374,0.14637893054547935,0.00019138702813113634,0.7462107131277961,0.24476826744880767,-0.257833914900726,0.014464621909074825,0.07182430656538072,0.061008800979031066,0.2577914210843726,-0.03179915579824123,0.07236877391221251,0.061595305753752695,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,4,0
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.1950584201342995,0.0,0.002,4001,sweepB,held,True,,1.0578549624894789e-05,0.02347986824015717,0.1934699783569231,0.14743722355830788,-6.311547194141728e-05,0.762081286720543,0.24324600749373776,0.19586742445609462,0.14685630797834798,7.08667493684169e-05,0.7498045742577601,0.2448092025779828,-0.2578353737250405,0.006629078984717871,0.07198310581710916,0.0612444609188876,0.25788339658496584,-0.024160916764743565,0.07223648552514729,0.06141293949194426,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,4,1
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.17023358004797443,0.0,0.002,5000,sweepB,drop,False,1.2499999999999953,0.1454394340917979,0.26790013689970227,0.0905111760675029,0.07730601374642336,0.0001128620279217127,0.4811173949155892,0.1190323709828399,0.09191138585760548,0.07719262833271442,0.00023585457251240185,0.4732411679144311,0.12002767195774972,-0.2590698425054805,0.018597303942975547,0.07998777602565764,0.07144452381790704,0.2591074439633867,0.019885959911232435,0.07972799669610758,0.07091529264027424,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,5,0
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.17023358004797443,0.0,0.002,5001,sweepB,drop,False,1.2449999999999954,0.15355370422180697,0.2831948277005583,0.08313787098761981,0.07070435995185548,-0.0001318040011618433,0.4443118298480248,0.10913824291414091,0.08420579067313823,0.07080337845102017,0.00014121917678494534,0.43931058121201016,0.11001767166962546,-0.25920601608306454,0.024456734597302188,0.08010214379969781,0.0715933450192387,0.2592247018174866,0.02373668617089952,0.07992252338828892,0.07119246859582949,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,5,1
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.18222374482477222,0.0,0.002,6000,sweepB,held,True,,0.000810418557289394,0.11145730459353982,0.18015067469109755,0.14808929616051983,-0.00014135690417360576,0.8220448460105594,0.23320588308588078,0.18342358738017134,0.14620824909666233,0.00015919701233898292,0.7971584472187301,0.23456824882854257,-0.25789285946026164,0.01653282075715298,0.07357431000662402,0.06318294599942366,0.25781540641985795,-0.03742311163497582,0.07428359638158177,0.06400956445794478,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,6,0
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.18222374482477222,0.0,0.002,6001,sweepB,held,True,,0.0004951198260443644,0.06193516625048979,0.18020357622205688,0.1481207154451757,-0.00013390880069883142,0.8219767209671327,0.23326658890024157,0.18343341560017815,0.1461690228871208,0.0001441943891115104,0.7968929465513259,0.23455098797521617,-0.2578944533232292,0.018630909267888972,0.07357427804170914,0.06320145971499735,0.2578125801793597,-0.03977975508991891,0.07437997749494969,0.06417066601977095,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,6,1
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.17612666025127918,0.0,0.002,7000,sweepB,drop,False,1.2749999999999948,0.15174464777630922,0.28967474796081005,0.12224090627885384,0.10399791849684127,-7.353473826153908e-05,0.6180721849167402,0.1604950287456385,0.12398047805389975,0.10378585000244474,2.9416129733988554e-05,0.6082985325190157,0.1616878235955094,-0.25861729293261004,0.013051765220510445,0.07734494957790905,0.06801017617304354,0.25863442961346,0.002846534634173226,0.07727871773350162,0.06776255834990452,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,7,0
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.17612666025127918,0.0,0.002,7001,sweepB,drop,False,1.2949999999999944,0.14552636262180646,0.23952624550944726,0.12751426480175634,0.10855017682832055,3.0503199876808344e-05,0.6450757151108129,0.1674610540706764,0.12933536781334762,0.10841395542487342,-5.784111618130388e-05,0.6353549855280218,0.1687641759727312,-0.2585333212646004,0.014531792626323927,0.07695936933384495,0.0674499117082807,0.25855183645669755,-0.002743744957948094,0.07703332780420889,0.06740683885458,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,7,1
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.1791492662403853,0.0,0.002,8000,sweepB,held,True,,0.00016301538267478183,0.022695761808670088,0.1774269423767424,0.14779470576884843,-6.703962761236629e-05,0.833005742674076,0.23091956010599898,0.18008270943095506,0.1464943795350729,7.468428617437644e-05,0.8135200043158951,0.23214457438275754,-0.2578866410640073,0.008458548552906578,0.07425316909983258,0.06412550059869919,0.25788377032171617,-0.030662736681360405,0.07469563884484728,0.06457297405998184,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,8,0
-0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.2617993877991494,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,0.1791492662403853,0.0,0.002,8001,sweepB,held,True,,0.00019560915594624994,0.01714374630707844,0.17755342557745513,0.14785811608044894,-6.872357173451248e-05,0.8327709301638079,0.23105730733774524,0.1799593962257441,0.1464351166515374,7.65079140807991e-05,0.8137419842832259,0.23201125103547993,-0.2578976908566863,0.010858628968100362,0.07425711705402302,0.06415400943136611,0.257856060670301,-0.03376448394274576,0.07484406531162624,0.06482225726231591,w-15.0_p+06.0_m030,-15.0,6.0,-2.0510864257812504,8,1
-0.1308996938995747,0.0809121602387874,-0.08726646259971647,0.1308996938995747,0.0809121602387874,-0.08726646259971647,0.025,0.06,1.0,0.8829,0.0,0.002,0,sweepB,drop,False,,0.15932485225383727,2.7708758530054594,0.5229497868365279,0.08898232620043024,0.246180857225029,0.4882643736010546,0.6150986044274911,0.5673997466599101,0.005184802242871627,-0.2402193575950165,0.4338304023806114,0.6429601376065904,0.0003609095179090245,0.2814435843220867,-0.08100820020182325,-0.08174152416264722,0.19728369607329274,0.3238372193234108,-0.08053179465408523,-0.08129629690646106,w-07.5_p-05.0_m060,-7.5,-5.0,4.635925292968749,0,0
-0.1308996938995747,0.0809121602387874,-0.08726646259971647,0.1308996938995747,0.0809121602387874,-0.08726646259971647,0.025,0.06,1.0,0.8829,0.0,0.002,1,sweepB,drop,False,,0.0,0.0,0.11571260033039246,-0.03485242201559759,0.06370935015791286,0.17512216695005603,0.1390289569338924,0.1445455425308272,-0.05744157760025787,-0.05470026169004381,0.16435046367174053,0.16733748393402217,0.1918568661685479,0.7368519281911101,-0.08015138961001043,-0.08037471209717822,0.2532460816222444,0.7622186781163913,-0.0802588624000103,-0.08054322526137948,w-07.5_p-05.0_m060,-7.5,-5.0,4.635925292968749,0,1
-0.1308996938995747,0.0809121602387874,-0.08726646259971647,0.1308996938995747,0.0809121602387874,-0.08726646259971647,0.025,0.06,1.0,1.7658,0.0,0.002,1000,sweepB,no_grasp,False,,0.0,0.0,0.04908583342176899,0.021369367683433466,-0.0031850310493077667,0.44647213660735635,0.05493985225937657,0.01798155752937107,0.015121922841595163,-0.001115428091999036,0.8442190084862153,0.02353479230690883,-0.13094906805554624,0.07868107181827423,-0.08726628891389082,-0.08726603512931574,0.13085030188191854,0.07927349958087279,-0.0872662858453992,-0.08726598160586978,w-07.5_p-05.0_m060,-7.5,-5.0,4.635925292968749,1,0
-0.1308996938995747,0.0809121602387874,-0.08726646259971647,0.1308996938995747,0.0809121602387874,-0.08726646259971647,0.025,0.06,1.0,1.7658,0.0,0.002,1001,sweepB,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618040090856155,0.9634834454769496,-0.08726430554616964,-0.08726601413529417,0.2618068083066044,1.020057551206222,-0.08726449748060024,-0.08726601591565253,w-07.5_p-05.0_m060,-7.5,-5.0,4.635925292968749,1,1
-0.1308996938995747,0.0809121602387874,-0.08726646259971647,0.1308996938995747,0.0809121602387874,-0.08726646259971647,0.025,0.06,1.0,2.5,0.0,0.002,2000,sweepB,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618044383442367,0.9903282383723422,-0.0872656864395642,-0.08726601456555398,0.2618068735338061,0.9987877251768689,-0.08726569099148535,-0.0872660155981463,w-07.5_p-05.0_m060,-7.5,-5.0,4.635925292968749,2,0
-0.1308996938995747,0.0809121602387874,-0.08726646259971647,0.1308996938995747,0.0809121602387874,-0.08726646259971647,0.025,0.06,1.0,2.5,0.0,0.002,2001,sweepB,no_grasp,False,,0.0,0.0,0.049965935242608464,0.02046252231017567,-0.0023113284668728647,0.4220700116912993,0.05542102826195127,0.01800409299099044,0.015131395587479083,8.613105933917391e-05,0.8432670605167507,0.023551065769020083,-0.13093839083815376,0.07864237303543335,-0.08726628912622093,-0.08726603622359132,0.13086098494381904,0.07935202849801243,-0.0872662856146829,-0.08726598048286173,w-07.5_p-05.0_m060,-7.5,-5.0,4.635925292968749,2,1
-0.2617993877991494,0.05163869353663643,-0.03490658503988659,0.2617993877991494,0.05163869353663643,-0.03490658503988659,0.025,0.03,1.0,0.44145,0.0,0.002,0,sweepB,held,True,,6.237442228636568e-05,0.008100851845889734,0.4490110702914842,0.36550621541006856,-0.048654875621901045,0.8217325139867375,0.5811933456583782,0.4489473904590251,0.3537445084520253,-0.05118718383236976,0.7965420258944572,0.5739816457347306,-0.25754964820992304,0.07971603298056365,-0.08726657812527364,-0.08726624645375182,0.2586149492314803,0.09683697887516261,-0.08726658245251129,-0.08726625296956111,w-15.0_p-02.0_m030,-15.0,-2.0,2.95867919921875,0,0
